wavelength, flux
   240, 0.000e+00
   260, 3.857e-12
   280, 7.710e-12
   300, 1.157e-11
   320, 1.543e-11
   340, 1.928e-11
   360, 2.318e-11
   380, 2.710e-11
   400, 3.083e-11
   420, 3.476e-11
   440, 3.846e-11
   460, 4.256e-11
   480, 4.624e-11
   500, 5.024e-11
   520, 5.408e-11
   540, 5.768e-11
   560, 6.152e-11
   580, 6.562e-11
   600, 6.935e-11
   620, 7.329e-11
   640, 7.745e-11
   660, 8.110e-11
   680, 8.492e-11
   700, 8.893e-11
   720, 9.226e-11
   740, 9.661e-11
   760, 1.002e-10
   780, 1.040e-10
   800, 1.079e-10
   820, 1.120e-10
   840, 1.162e-10
   860, 1.194e-10
   880, 1.239e-10
   900, 1.274e-10
   920, 1.309e-10
   940, 1.346e-10
   960, 1.384e-10
   980, 1.422e-10
  1000, 1.462e-10
  1020, 1.503e-10
  1040, 1.545e-10
  1060, 1.574e-10
  1080, 1.618e-10
  1100, 1.664e-10
  1120, 1.694e-10
  1140, 1.742e-10
  1160, 1.774e-10
  1180, 1.807e-10
  1200, 1.858e-10
  1220, 1.892e-10
  1240, 1.928e-10
  1260, 1.963e-10
  1280, 2.000e-10
  1300, 2.037e-10
  1320, 2.075e-10
  1340, 2.114e-10
  1360, 2.153e-10
  1380, 2.193e-10
  1400, 2.234e-10
  1420, 2.275e-10
  1440, 2.318e-10
  1460, 2.361e-10
  1480, 2.382e-10
  1500, 2.427e-10
  1520, 2.472e-10
  1540, 2.518e-10
  1560, 2.541e-10
  1580, 2.588e-10
  1600, 2.612e-10
  1620, 2.661e-10
  1640, 2.710e-10
  1660, 2.735e-10
  1680, 2.786e-10
  1700, 2.812e-10
  1720, 2.864e-10
  1740, 2.891e-10
  1760, 2.918e-10
  1780, 2.972e-10
  1800, 2.999e-10
  1820, 3.055e-10
  1840, 3.083e-10
  1860, 3.112e-10
  1880, 3.170e-10
  1900, 3.199e-10
  1920, 3.229e-10
  1940, 3.289e-10
  1960, 3.319e-10
  1980, 3.350e-10
  2000, 3.381e-10
  2020, 3.444e-10
  2040, 3.476e-10
  2060, 3.508e-10
  2080, 3.540e-10
  2100, 4.842e-10
  2120, 6.442e-10
  2140, 7.329e-10
  2160, 8.110e-10
  2180, 8.415e-10
  2200, 9.226e-10
  2220, 9.841e-10
  2240, 1.205e-09
  2260, 9.841e-10
  2280, 9.573e-10
  2300, 1.140e-09
  2320, 1.205e-09
  2340, 1.089e-09
  2360, 1.285e-09
  2380, 1.274e-09
  2400, 1.099e-09
  2420, 1.710e-09
  2440, 1.618e-09
  2460, 2.114e-09
  2480, 1.574e-09
  2500, 2.382e-09
  2520, 1.758e-09
  2540, 1.574e-09
  2560, 1.892e-09
  2580, 2.153e-09
  2600, 2.153e-09
  2620, 2.075e-09
  2640, 2.075e-09
  2660, 2.114e-09
  2680, 2.686e-09
  2700, 2.518e-09
  2720, 2.786e-09
  2740, 3.319e-09
  2760, 3.811e-09
  2780, 3.540e-09
  2800, 8.185e-09
  2820, 3.673e-09
  2840, 3.229e-09
  2860, 3.381e-09
  2880, 3.381e-09
  2900, 3.289e-09
  2920, 3.289e-09
  2940, 3.229e-09
  2960, 3.673e-09
  2980, 3.776e-09
  3000, 3.673e-09
  3020, 3.776e-09
  3040, 4.296e-09
  3060, 4.217e-09
  3080, 4.754e-09
  3100, 5.117e-09
  3120, 5.715e-09
  3140, 6.096e-09
  3160, 7.262e-09
  3180, 8.650e-09
  3200, 9.142e-09
  3220, 8.337e-09
  3240, 7.604e-09
  3260, 9.142e-09
  3280, 1.183e-08
  3300, 1.462e-08
  3320, 1.531e-08
  3340, 1.436e-08
  3360, 1.422e-08
  3380, 1.489e-08
  3400, 1.648e-08
  3420, 1.807e-08
  3440, 1.945e-08
  3460, 1.858e-08
  3480, 2.056e-08
  3500, 2.173e-08
  3520, 2.234e-08
  3540, 2.296e-08
  3560, 2.838e-08
  3580, 2.541e-08
  3600, 3.083e-08
  3650, 3.083e-08
  3700, 3.606e-08
  3750, 3.606e-08
  3800, 4.102e-08
  3850, 4.624e-08
  3900, 5.117e-08
  3950, 5.117e-08
  4000, 6.152e-08
  4050, 1.228e-07
  4100, 1.334e-07
  4150, 1.436e-07
  4200, 1.545e-07
  4250, 1.742e-07
  4300, 2.153e-07
  4350, 2.864e-07
  4400, 2.761e-07
  4450, 2.972e-07
  4500, 3.508e-07
  4550, 4.102e-07
  4600, 4.710e-07
  4650, 4.540e-07
  4700, 5.358e-07
  4750, 5.458e-07
  4800, 5.358e-07
  4850, 6.383e-07
  4900, 7.465e-07
  4950, 7.262e-07
  5000, 6.152e-07
  5050, 6.562e-07
  5100, 8.185e-07
  5150, 8.730e-07
  5200, 7.465e-07
  5250, 8.730e-07
  5300, 1.002e-06
  5350, 1.059e-06
  5400, 1.079e-06
  5450, 1.002e-06
  5500, 1.030e-06
  5550, 1.030e-06
  5600, 1.079e-06
  5650, 1.050e-06
  5700, 1.099e-06
  5750, 1.285e-06
  5800, 1.358e-06
  5850, 1.228e-06
  5900, 1.002e-06
  5950, 1.079e-06
  6000, 1.228e-06
  6050, 1.422e-06
  6100, 1.476e-06
  6150, 1.334e-06
  6200, 1.172e-06
  6250, 1.050e-06
  6300, 1.162e-06
  6350, 1.334e-06
  6400, 1.545e-06
