wavelength, flux
          229.,          0.
          234.,          0.
          243.,          0.
          252.,          0.
          256.,          0.
          260.,          0.
          266.,          0.
          275.,          0.
          283.,          0.
          293.,          0.
          301.,          0.
          309.,          0.
          325.,          0.
          342.,          0.
          351.,          0.
          356.,          0.
          365.,          0.
          375.,          0.
          384.,          0.
          400.,          0.
          415.,          0.
          425.,          0.
          445.,          0.
          472.,          0.
          494.,          0.
          506.,          0.
          516.,          0.
          540.,          0.
          564.,          0.
          587.,          0.
          612.,          0.
          640.,          0.
          671.,          0.
          705.,          0.
          736.,          0.
          770.,          0.
          810.,          0.
          850.,          0.
          890.,          0.
          920.,   1.042E-19
          940.,   3.153E-19
          962.,   6.322E-19
          987.,   1.342E-18
         1012.,   2.622E-18
         1037.,   4.764E-18
         1062.,   8.856E-18
         1087.,   1.576E-17
         1112.,   5.999E-16
         1120.,   7.508E-16
         1140.,   1.046E-15
         1160.,   1.626E-15
         1180.,   2.252E-15
         1200.,   3.056E-15
         1220.,   4.511E-15
         1240.,   9.291E-15
         1260.,   1.590E-14
         1280.,   2.148E-14
         1300.,   2.876E-14
         1320.,   3.723E-14
         1340.,   4.709E-14
         1360.,   5.959E-14
         1380.,   7.590E-14
         1400.,   9.756E-14
         1420.,   1.226E-13
         1440.,   1.535E-13
         1460.,   1.945E-13
         1480.,   2.396E-13
         1500.,   3.018E-13
         1520.,   9.596E-13
         1540.,   1.511E-12
         1560.,   1.509E-12
         1580.,   1.987E-12
         1600.,   2.501E-12
         1620.,   2.939E-12
         1640.,   3.268E-12
         1660.,   3.431E-12
         1680.,   8.222E-11
         1700.,   1.226E-10
         1720.,   1.492E-10
         1740.,   1.973E-10
         1760.,   1.886E-10
         1780.,   2.497E-10
         1800.,   2.135E-10
         1820.,   1.499E-10
         1840.,   1.744E-10
         1860.,   2.493E-10
         1880.,   2.800E-10
         1900.,   3.139E-10
         1920.,   3.597E-10
         1940.,   2.942E-10
         1960.,   3.084E-10
         1980.,   4.249E-10
         2000.,   4.195E-10
         2002.,   4.123E-10
         2005.,   4.051E-10
         2008.,   3.980E-10
         2010.,   3.908E-10
         2012.,   3.837E-10
         2015.,   3.765E-10
         2018.,   3.693E-10
         2020.,   3.622E-10
         2022.,   3.665E-10
         2025.,   3.707E-10
         2027.,   3.750E-10
         2030.,   3.792E-10
         2032.,   3.835E-10
         2035.,   3.877E-10
         2038.,   3.920E-10
         2040.,   3.962E-10
         2042.,   3.920E-10
         2045.,   3.878E-10
         2048.,   3.835E-10
         2050.,   3.793E-10
         2052.,   3.751E-10
         2055.,   3.709E-10
         2058.,   3.667E-10
         2060.,   3.624E-10
         2062.,   3.710E-10
         2065.,   3.797E-10
         2067.,   3.882E-10
         2070.,   3.969E-10
         2072.,   4.054E-10
         2075.,   4.140E-10
         2077.,   4.226E-10
         2080.,   4.312E-10
         2082.,   4.322E-10
         2085.,   4.332E-10
         2088.,   4.342E-10
         2090.,   4.352E-10
         2092.,   4.362E-10
         2095.,   4.372E-10
         2098.,   4.382E-10
         2100.,   4.392E-10
         2102.,   4.421E-10
         2105.,   4.451E-10
         2107.,   4.480E-10
         2110.,   4.509E-10
         2112.,   4.539E-10
         2115.,   4.568E-10
         2118.,   4.598E-10
         2120.,   4.627E-10
         2122.,   4.654E-10
         2125.,   4.681E-10
         2128.,   4.708E-10
         2130.,   4.734E-10
         2133.,   4.761E-10
         2135.,   4.788E-10
         2138.,   4.815E-10
         2140.,   4.841E-10
         2142.,   4.848E-10
         2145.,   4.854E-10
         2147.,   4.860E-10
         2150.,   4.866E-10
         2153.,   4.873E-10
         2155.,   4.879E-10
         2157.,   4.885E-10
         2160.,   4.892E-10
         2162.,   4.942E-10
         2165.,   4.991E-10
         2168.,   5.042E-10
         2170.,   5.091E-10
         2173.,   5.141E-10
         2175.,   5.191E-10
         2177.,   5.241E-10
         2180.,   5.291E-10
         2182.,   5.400E-10
         2185.,   5.509E-10
         2187.,   5.619E-10
         2190.,   5.728E-10
         2193.,   5.837E-10
         2195.,   5.946E-10
         2198.,   6.055E-10
         2200.,   6.164E-10
         2202.,   6.145E-10
         2205.,   6.125E-10
         2208.,   6.105E-10
         2210.,   6.085E-10
         2213.,   6.065E-10
         2215.,   6.045E-10
         2218.,   6.025E-10
         2220.,   6.006E-10
         2222.,   6.009E-10
         2225.,   6.011E-10
         2227.,   6.014E-10
         2230.,   6.017E-10
         2233.,   6.020E-10
         2235.,   6.023E-10
         2237.,   6.026E-10
         2240.,   6.029E-10
         2242.,   6.066E-10
         2245.,   6.102E-10
         2248.,   6.138E-10
         2250.,   6.175E-10
         2253.,   6.211E-10
         2255.,   6.247E-10
         2257.,   6.284E-10
         2260.,   6.320E-10
         2262.,   6.211E-10
         2265.,   6.103E-10
         2267.,   5.994E-10
         2270.,   5.885E-10
         2273.,   5.776E-10
         2275.,   5.668E-10
         2277.,   5.559E-10
         2280.,   5.450E-10
         2282.,   5.536E-10
         2285.,   5.621E-10
         2288.,   5.707E-10
         2290.,   5.793E-10
         2293.,   5.878E-10
         2295.,   5.964E-10
         2298.,   6.050E-10
         2300.,   6.135E-10
         2302.,   6.115E-10
         2305.,   6.096E-10
         2307.,   6.077E-10
         2310.,   6.057E-10
         2313.,   6.038E-10
         2315.,   6.018E-10
         2317.,   5.998E-10
         2320.,   5.979E-10
         2322.,   5.883E-10
         2325.,   5.787E-10
         2327.,   5.691E-10
         2330.,   5.595E-10
         2333.,   5.500E-10
         2335.,   5.404E-10
         2337.,   5.308E-10
         2340.,   5.212E-10
         2342.,   5.106E-10
         2345.,   4.999E-10
         2347.,   4.893E-10
         2350.,   4.787E-10
         2353.,   4.681E-10
         2355.,   4.575E-10
         2357.,   4.469E-10
         2360.,   4.363E-10
         2362.,   4.336E-10
         2365.,   4.310E-10
         2368.,   4.283E-10
         2370.,   4.257E-10
         2373.,   4.230E-10
         2375.,   4.204E-10
         2377.,   4.178E-10
         2380.,   4.151E-10
         2383.,   4.015E-10
         2385.,   3.880E-10
         2387.,   3.744E-10
         2390.,   3.609E-10
         2393.,   3.473E-10
         2395.,   3.337E-10
         2397.,   3.202E-10
         2400.,   3.066E-10
         2403.,   3.235E-10
         2405.,   3.404E-10
         2407.,   3.572E-10
         2410.,   3.741E-10
         2413.,   3.910E-10
         2415.,   4.078E-10
         2417.,   4.247E-10
         2420.,   4.416E-10
         2423.,   4.597E-10
         2425.,   4.779E-10
         2427.,   4.961E-10
         2430.,   5.143E-10
         2433.,   5.325E-10
         2435.,   5.507E-10
         2437.,   5.689E-10
         2440.,   5.870E-10
         2443.,   5.864E-10
         2445.,   5.858E-10
         2448.,   5.852E-10
         2450.,   5.845E-10
         2452.,   5.839E-10
         2455.,   5.833E-10
         2457.,   5.826E-10
         2460.,   5.820E-10
         2463.,   5.804E-10
         2465.,   5.786E-10
         2467.,   5.770E-10
         2470.,   5.753E-10
         2473.,   5.736E-10
         2475.,   5.719E-10
         2477.,   5.702E-10
         2480.,   5.685E-10
         2483.,   5.662E-10
         2485.,   5.639E-10
         2487.,   5.616E-10
         2490.,   5.593E-10
         2493.,   5.569E-10
         2495.,   5.547E-10
         2497.,   5.523E-10
         2500.,   5.500E-10
         2502.,   5.368E-10
         2505.,   5.236E-10
         2507.,   5.103E-10
         2510.,   4.971E-10
         2513.,   4.839E-10
         2515.,   4.706E-10
         2518.,   4.574E-10
         2520.,   4.442E-10
         2522.,   4.343E-10
         2525.,   4.243E-10
         2527.,   4.144E-10
         2530.,   4.045E-10
         2532.,   3.946E-10
         2535.,   3.847E-10
         2538.,   3.748E-10
         2540.,   3.648E-10
         2542.,   3.893E-10
         2545.,   4.138E-10
         2548.,   4.383E-10
         2550.,   4.627E-10
         2552.,   4.872E-10
         2555.,   5.117E-10
         2558.,   5.361E-10
         2560.,   5.606E-10
         2562.,   5.864E-10
         2565.,   6.122E-10
         2567.,   6.381E-10
         2570.,   6.639E-10
         2573.,   6.897E-10
         2575.,   7.155E-10
         2577.,   7.414E-10
         2580.,   7.672E-10
         2582.,   7.603E-10
         2585.,   7.533E-10
         2587.,   7.463E-10
         2590.,   7.393E-10
         2593.,   7.323E-10
         2595.,   7.254E-10
         2598.,   7.184E-10
         2600.,   7.114E-10
         2602.,   6.978E-10
         2605.,   6.843E-10
         2607.,   6.707E-10
         2610.,   6.572E-10
         2612.,   6.436E-10
         2615.,   6.300E-10
         2618.,   6.165E-10
         2620.,   6.029E-10
         2622.,   6.496E-10
         2625.,   6.962E-10
         2627.,   7.428E-10
         2630.,   7.895E-10
         2633.,   8.361E-10
         2635.,   8.827E-10
         2638.,   9.293E-10
         2640.,   9.760E-10
         2642.,    1.033E-9
         2645.,    1.089E-9
         2647.,    1.146E-9
         2650.,    1.202E-9
         2652.,    1.259E-9
         2655.,    1.315E-9
         2657.,    1.372E-9
         2660.,    1.429E-9
         2662.,    1.411E-9
         2665.,    1.394E-9
         2667.,    1.377E-9
         2670.,    1.360E-9
         2673.,    1.343E-9
         2675.,    1.325E-9
         2677.,    1.308E-9
         2680.,    1.291E-9
         2682.,    1.293E-9
         2685.,    1.295E-9
         2687.,    1.297E-9
         2690.,    1.299E-9
         2692.,    1.301E-9
         2695.,    1.303E-9
         2698.,    1.305E-9
         2700.,    1.307E-9
         2702.,    1.301E-9
         2705.,    1.294E-9
         2707.,    1.288E-9
         2710.,    1.282E-9
         2713.,    1.276E-9
         2715.,    1.269E-9
         2718.,    1.263E-9
         2720.,    1.257E-9
         2722.,    1.221E-9
         2725.,    1.185E-9
         2727.,    1.148E-9
         2730.,    1.112E-9
         2732.,    1.076E-9
         2735.,    1.040E-9
         2737.,    1.004E-9
         2740.,   9.683E-10
         2742.,   9.620E-10
         2745.,   9.557E-10
         2747.,   9.494E-10
         2750.,   9.431E-10
         2753.,   9.369E-10
         2755.,   9.306E-10
         2758.,   9.243E-10
         2760.,   9.180E-10
         2762.,   9.422E-10
         2765.,   9.663E-10
         2767.,   9.904E-10
         2770.,    1.015E-9
         2772.,    1.039E-9
         2775.,    1.063E-9
         2778.,    1.087E-9
         2780.,    1.111E-9
         2782.,    1.022E-9
         2785.,   9.319E-10
         2787.,   8.423E-10
         2790.,   7.527E-10
         2793.,   6.631E-10
         2795.,   5.734E-10
         2798.,   4.838E-10
         2800.,   3.942E-10
         2802.,   4.798E-10
         2805.,   5.654E-10
         2807.,   6.511E-10
         2810.,   7.367E-10
         2812.,   8.223E-10
         2815.,   9.079E-10
         2817.,   9.935E-10
         2820.,    1.079E-9
         2823.,    1.115E-9
         2825.,    1.151E-9
         2827.,    1.187E-9
         2830.,    1.223E-9
         2833.,    1.259E-9
         2835.,    1.295E-9
         2838.,    1.331E-9
         2840.,    1.368E-9
         2842.,    1.355E-9
         2845.,    1.342E-9
         2847.,    1.330E-9
         2850.,    1.317E-9
         2852.,    1.305E-9
         2855.,    1.292E-9
         2858.,    1.280E-9
         2860.,    1.267E-9
         2862.,    1.283E-9
         2865.,    1.300E-9
         2867.,    1.316E-9
         2870.,    1.332E-9
         2873.,    1.348E-9
         2875.,    1.364E-9
         2878.,    1.381E-9
         2880.,    1.397E-9
         2883.,    1.449E-9
         2885.,    1.502E-9
         2887.,    1.555E-9
         2890.,    1.607E-9
         2892.,    1.660E-9
         2895.,    1.712E-9
         2898.,    1.765E-9
         2900.,    1.817E-9
         2903.,    1.816E-9
         2905.,    1.815E-9
         2907.,    1.814E-9
         2910.,    1.813E-9
         2913.,    1.812E-9
         2915.,    1.811E-9
         2918.,    1.810E-9
         2920.,    1.809E-9
         2923.,    1.808E-9
         2925.,    1.806E-9
         2927.,    1.804E-9
         2930.,    1.803E-9
         2932.,    1.801E-9
         2935.,    1.800E-9
