wavelength, flux
          229.,          0.
          234.,          0.
          243.,          0.
          252.,          0.
          256.,          0.
          260.,          0.
          266.,          0.
          275.,          0.
          283.,          0.
          293.,          0.
          301.,          0.
          309.,          0.
          325.,          0.
          342.,          0.
          351.,          0.
          356.,          0.
          365.,          0.
          375.,          0.
          384.,          0.
          400.,          0.
          415.,          0.
          425.,          0.
          445.,          0.
          472.,          0.
          494.,          0.
          506.,          0.
          516.,          0.
          540.,          0.
          564.,          0.
          587.,          0.
          612.,          0.
          640.,          0.
          671.,          0.
          705.,          0.
          736.,          0.
          770.,          0.
          810.,          0.
          850.,          0.
          890.,          0.
          920.,   1.030E-19
          940.,   3.115E-19
          962.,   6.246E-19
          987.,   1.326E-18
         1012.,   2.591E-18
         1037.,   4.707E-18
         1062.,   8.749E-18
         1087.,   1.557E-17
         1112.,   5.927E-16
         1120.,   7.418E-16
         1140.,   1.034E-15
         1160.,   1.606E-15
         1180.,   2.225E-15
         1200.,   3.019E-15
         1220.,   4.456E-15
         1240.,   9.179E-15
         1260.,   1.570E-14
         1280.,   2.122E-14
         1300.,   2.842E-14
         1320.,   3.678E-14
         1340.,   4.652E-14
         1360.,   5.887E-14
         1380.,   7.499E-14
         1400.,   9.639E-14
         1420.,   1.212E-13
         1440.,   1.517E-13
         1460.,   1.922E-13
         1480.,   2.367E-13
         1500.,   2.982E-13
         1520.,   9.481E-13
         1540.,   1.493E-12
         1560.,   1.491E-12
         1580.,   1.963E-12
         1600.,   2.471E-12
         1620.,   2.904E-12
         1640.,   3.229E-12
         1660.,   3.390E-12
         1680.,   8.123E-11
         1700.,   1.212E-10
         1720.,   1.474E-10
         1740.,   1.949E-10
         1760.,   1.864E-10
         1780.,   2.467E-10
         1800.,   2.109E-10
         1820.,   1.481E-10
         1840.,   1.723E-10
         1860.,   2.463E-10
         1880.,   2.767E-10
         1900.,   3.101E-10
         1920.,   3.554E-10
         1940.,   2.907E-10
         1960.,   3.047E-10
         1980.,   4.198E-10
         2000.,   4.144E-10
         2002.,   4.073E-10
         2005.,   4.003E-10
         2008.,   3.932E-10
         2010.,   3.861E-10
         2012.,   3.790E-10
         2015.,   3.720E-10
         2018.,   3.649E-10
         2020.,   3.578E-10
         2022.,   3.620E-10
         2025.,   3.662E-10
         2027.,   3.704E-10
         2030.,   3.747E-10
         2032.,   3.789E-10
         2035.,   3.830E-10
         2038.,   3.873E-10
         2040.,   3.915E-10
         2042.,   3.873E-10
         2045.,   3.831E-10
         2048.,   3.790E-10
         2050.,   3.748E-10
         2052.,   3.706E-10
         2055.,   3.664E-10
         2058.,   3.623E-10
         2060.,   3.581E-10
         2062.,   3.666E-10
         2065.,   3.751E-10
         2067.,   3.836E-10
         2070.,   3.921E-10
         2072.,   4.005E-10
         2075.,   4.090E-10
         2077.,   4.175E-10
         2080.,   4.260E-10
         2082.,   4.270E-10
         2085.,   4.280E-10
         2088.,   4.290E-10
         2090.,   4.300E-10
         2092.,   4.310E-10
         2095.,   4.319E-10
         2098.,   4.329E-10
         2100.,   4.339E-10
         2102.,   4.368E-10
         2105.,   4.397E-10
         2107.,   4.426E-10
         2110.,   4.455E-10
         2112.,   4.484E-10
         2115.,   4.513E-10
         2118.,   4.542E-10
         2120.,   4.572E-10
         2122.,   4.598E-10
         2125.,   4.624E-10
         2128.,   4.651E-10
         2130.,   4.677E-10
         2133.,   4.704E-10
         2135.,   4.730E-10
         2138.,   4.757E-10
         2140.,   4.783E-10
         2142.,   4.789E-10
         2145.,   4.795E-10
         2147.,   4.802E-10
         2150.,   4.808E-10
         2153.,   4.814E-10
         2155.,   4.820E-10
         2157.,   4.826E-10
         2160.,   4.833E-10
         2162.,   4.882E-10
         2165.,   4.931E-10
         2168.,   4.981E-10
         2170.,   5.030E-10
         2173.,   5.079E-10
         2175.,   5.129E-10
         2177.,   5.178E-10
         2180.,   5.227E-10
         2182.,   5.335E-10
         2185.,   5.443E-10
         2187.,   5.551E-10
         2190.,   5.659E-10
         2193.,   5.767E-10
         2195.,   5.875E-10
         2198.,   5.982E-10
         2200.,   6.090E-10
         2202.,   6.070E-10
         2205.,   6.051E-10
         2208.,   6.031E-10
         2210.,   6.012E-10
         2213.,   5.992E-10
         2215.,   5.972E-10
         2218.,   5.953E-10
         2220.,   5.933E-10
         2222.,   5.936E-10
         2225.,   5.939E-10
         2227.,   5.942E-10
         2230.,   5.945E-10
         2233.,   5.948E-10
         2235.,   5.951E-10
         2237.,   5.954E-10
         2240.,   5.957E-10
         2242.,   5.993E-10
         2245.,   6.029E-10
         2248.,   6.065E-10
         2250.,   6.101E-10
         2253.,   6.136E-10
         2255.,   6.172E-10
         2257.,   6.209E-10
         2260.,   6.244E-10
         2262.,   6.137E-10
         2265.,   6.029E-10
         2267.,   5.922E-10
         2270.,   5.814E-10
         2273.,   5.707E-10
         2275.,   5.599E-10
         2277.,   5.492E-10
         2280.,   5.384E-10
         2282.,   5.469E-10
         2285.,   5.554E-10
         2288.,   5.638E-10
         2290.,   5.723E-10
         2293.,   5.807E-10
         2295.,   5.892E-10
         2298.,   5.977E-10
         2300.,   6.061E-10
         2302.,   6.042E-10
         2305.,   6.023E-10
         2307.,   6.004E-10
         2310.,   5.984E-10
         2313.,   5.965E-10
         2315.,   5.946E-10
         2317.,   5.926E-10
         2320.,   5.907E-10
         2322.,   5.812E-10
         2325.,   5.718E-10
         2327.,   5.623E-10
         2330.,   5.528E-10
         2333.,   5.433E-10
         2335.,   5.339E-10
         2337.,   5.244E-10
         2340.,   5.149E-10
         2342.,   5.044E-10
         2345.,   4.939E-10
         2347.,   4.834E-10
         2350.,   4.729E-10
         2353.,   4.625E-10
         2355.,   4.520E-10
         2357.,   4.415E-10
         2360.,   4.310E-10
         2362.,   4.284E-10
         2365.,   4.258E-10
         2368.,   4.232E-10
         2370.,   4.206E-10
         2373.,   4.179E-10
         2375.,   4.153E-10
         2377.,   4.127E-10
         2380.,   4.101E-10
         2383.,   3.967E-10
         2385.,   3.833E-10
         2387.,   3.699E-10
         2390.,   3.565E-10
         2393.,   3.431E-10
         2395.,   3.297E-10
         2397.,   3.163E-10
         2400.,   3.029E-10
         2403.,   3.196E-10
         2405.,   3.363E-10
         2407.,   3.529E-10
         2410.,   3.696E-10
         2413.,   3.863E-10
         2415.,   4.029E-10
         2417.,   4.196E-10
         2420.,   4.362E-10
         2423.,   4.542E-10
         2425.,   4.722E-10
         2427.,   4.902E-10
         2430.,   5.081E-10
         2433.,   5.261E-10
         2435.,   5.440E-10
         2437.,   5.620E-10
         2440.,   5.800E-10
         2443.,   5.794E-10
         2445.,   5.787E-10
         2448.,   5.781E-10
         2450.,   5.775E-10
         2452.,   5.769E-10
         2455.,   5.763E-10
         2457.,   5.756E-10
         2460.,   5.750E-10
         2463.,   5.733E-10
         2465.,   5.717E-10
         2467.,   5.700E-10
         2470.,   5.684E-10
         2473.,   5.667E-10
         2475.,   5.650E-10
         2477.,   5.634E-10
         2480.,   5.617E-10
         2483.,   5.594E-10
         2485.,   5.571E-10
         2487.,   5.548E-10
         2490.,   5.525E-10
         2493.,   5.503E-10
         2495.,   5.480E-10
         2497.,   5.457E-10
         2500.,   5.434E-10
         2502.,   5.303E-10
         2505.,   5.173E-10
         2507.,   5.042E-10
         2510.,   4.911E-10
         2513.,   4.781E-10
         2515.,   4.650E-10
         2518.,   4.519E-10
         2520.,   4.389E-10
         2522.,   4.291E-10
         2525.,   4.192E-10
         2527.,   4.094E-10
         2530.,   3.996E-10
         2532.,   3.898E-10
         2535.,   3.801E-10
         2538.,   3.703E-10
         2540.,   3.604E-10
         2542.,   3.846E-10
         2545.,   4.088E-10
         2548.,   4.330E-10
         2550.,   4.572E-10
         2552.,   4.813E-10
         2555.,   5.055E-10
         2558.,   5.297E-10
         2560.,   5.538E-10
         2562.,   5.794E-10
         2565.,   6.049E-10
         2567.,   6.304E-10
         2570.,   6.559E-10
         2573.,   6.814E-10
         2575.,   7.070E-10
         2577.,   7.325E-10
         2580.,   7.580E-10
         2582.,   7.511E-10
         2585.,   7.442E-10
         2587.,   7.373E-10
         2590.,   7.304E-10
         2593.,   7.235E-10
         2595.,   7.166E-10
         2598.,   7.097E-10
         2600.,   7.028E-10
         2602.,   6.895E-10
         2605.,   6.760E-10
         2607.,   6.627E-10
         2610.,   6.493E-10
         2612.,   6.359E-10
         2615.,   6.225E-10
         2618.,   6.091E-10
         2620.,   5.957E-10
         2622.,   6.417E-10
         2625.,   6.878E-10
         2627.,   7.339E-10
         2630.,   7.799E-10
         2633.,   8.260E-10
         2635.,   8.721E-10
         2638.,   9.182E-10
         2640.,   9.642E-10
         2642.,    1.020E-9
         2645.,    1.076E-9
         2647.,    1.132E-9
         2650.,    1.188E-9
         2652.,    1.244E-9
         2655.,    1.300E-9
         2657.,    1.356E-9
         2660.,    1.411E-9
         2662.,    1.394E-9
         2665.,    1.377E-9
         2667.,    1.360E-9
         2670.,    1.343E-9
         2673.,    1.327E-9
         2675.,    1.310E-9
         2677.,    1.293E-9
         2680.,    1.276E-9
         2682.,    1.277E-9
         2685.,    1.279E-9
         2687.,    1.281E-9
         2690.,    1.283E-9
         2692.,    1.285E-9
         2695.,    1.287E-9
         2698.,    1.289E-9
         2700.,    1.291E-9
         2702.,    1.285E-9
         2705.,    1.279E-9
         2707.,    1.273E-9
         2710.,    1.266E-9
         2713.,    1.260E-9
         2715.,    1.254E-9
         2718.,    1.248E-9
         2720.,    1.242E-9
         2722.,    1.206E-9
         2725.,    1.170E-9
         2727.,    1.135E-9
         2730.,    1.099E-9
         2732.,    1.063E-9
         2735.,    1.028E-9
         2737.,   9.923E-10
         2740.,   9.567E-10
         2742.,   9.504E-10
         2745.,   9.442E-10
         2747.,   9.380E-10
         2750.,   9.318E-10
         2753.,   9.256E-10
         2755.,   9.194E-10
         2758.,   9.132E-10
         2760.,   9.070E-10
         2762.,   9.308E-10
         2765.,   9.547E-10
         2767.,   9.785E-10
         2770.,    1.002E-9
         2772.,    1.026E-9
         2775.,    1.050E-9
         2778.,    1.074E-9
         2780.,    1.098E-9
         2782.,    1.009E-9
         2785.,   9.207E-10
         2787.,   8.322E-10
         2790.,   7.436E-10
         2793.,   6.551E-10
         2795.,   5.665E-10
         2798.,   4.780E-10
         2800.,   3.895E-10
         2802.,   4.740E-10
         2805.,   5.586E-10
         2807.,   6.432E-10
         2810.,   7.278E-10
         2812.,   8.124E-10
         2815.,   8.970E-10
         2817.,   9.816E-10
         2820.,    1.066E-9
         2823.,    1.102E-9
         2825.,    1.137E-9
         2827.,    1.173E-9
         2830.,    1.209E-9
         2833.,    1.244E-9
         2835.,    1.280E-9
         2838.,    1.315E-9
         2840.,    1.351E-9
         2842.,    1.339E-9
         2845.,    1.326E-9
         2847.,    1.314E-9
         2850.,    1.302E-9
         2852.,    1.289E-9
         2855.,    1.277E-9
         2858.,    1.264E-9
         2860.,    1.252E-9
         2862.,    1.268E-9
         2865.,    1.284E-9
         2867.,    1.300E-9
         2870.,    1.316E-9
         2873.,    1.332E-9
         2875.,    1.348E-9
         2878.,    1.364E-9
         2880.,    1.380E-9
         2883.,    1.432E-9
         2885.,    1.484E-9
         2887.,    1.536E-9
         2890.,    1.588E-9
         2892.,    1.640E-9
         2895.,    1.692E-9
         2898.,    1.743E-9
         2900.,    1.795E-9
         2903.,    1.794E-9
         2905.,    1.793E-9
         2907.,    1.792E-9
         2910.,    1.791E-9
         2913.,    1.791E-9
         2915.,    1.790E-9
         2918.,    1.789E-9
         2920.,    1.788E-9
         2923.,    1.786E-9
         2925.,    1.784E-9
         2927.,    1.783E-9
         2930.,    1.781E-9
         2932.,    1.780E-9
         2935.,    1.778E-9
