wavelength, flux
   240, 5.985e-10
   260, 3.141e-09
   280, 4.887e-08
   300, 3.027e-08
   320, 1.321e-06
   340, 1.982e-06
   360, 2.056e-06
   380, 1.396e-06
   400, 1.824e-06
   420, 1.910e-06
   440, 2.075e-06
   460, 2.153e-06
   480, 2.213e-06
   500, 4.710e-06
   520, 9.573e-06
   540, 8.975e-06
   560, 9.661e-06
   580, 9.573e-06
   600, 9.751e-06
   620, 1.002e-05
   640, 1.021e-05
   660, 1.021e-05
   680, 1.012e-05
   700, 9.932e-06
   720, 1.021e-05
   740, 1.050e-05
   760, 1.030e-05
   780, 1.012e-05
   800, 1.012e-05
   820, 9.841e-06
   840, 9.398e-06
   860, 9.226e-06
   880, 9.398e-06
   900, 1.099e-05
   920, 1.409e-05
   940, 3.170e-05
   960, 3.673e-05
   980, 3.606e-05
  1000, 3.540e-05
  1020, 3.508e-05
  1040, 3.412e-05
  1060, 3.229e-05
  1080, 3.259e-05
  1100, 3.141e-05
  1120, 2.945e-05
  1140, 2.735e-05
  1160, 2.710e-05
  1180, 2.472e-05
  1200, 2.234e-05
  1220, 1.285e-05
  1240, 2.686e-05
  1260, 2.972e-05
  1280, 3.289e-05
  1300, 3.289e-05
  1320, 3.112e-05
  1340, 2.864e-05
  1360, 2.972e-05
  1380, 2.812e-05
  1400, 2.449e-05
  1420, 2.588e-05
  1440, 2.495e-05
  1460, 2.427e-05
  1480, 2.518e-05
  1500, 2.495e-05
  1520, 2.565e-05
  1540, 1.963e-05
  1560, 1.824e-05
  1580, 2.000e-05
  1600, 1.875e-05
  1620, 1.517e-05
  1640, 1.589e-05
  1660, 1.664e-05
  1680, 1.694e-05
  1700, 1.618e-05
  1720, 1.531e-05
  1740, 1.574e-05
  1760, 1.589e-05
  1780, 1.545e-05
  1800, 1.489e-05
  1820, 1.436e-05
  1840, 1.384e-05
  1860, 1.346e-05
  1880, 1.309e-05
  1900, 1.216e-05
  1920, 1.194e-05
  1940, 1.089e-05
  1960, 1.069e-05
  1980, 1.002e-05
  2000, 9.751e-06
  2020, 9.485e-06
  2040, 8.893e-06
  2060, 8.337e-06
  2080, 8.036e-06
  2100, 7.889e-06
  2120, 7.674e-06
  2140, 7.195e-06
  2160, 7.195e-06
  2180, 6.999e-06
  2200, 6.808e-06
  2220, 6.746e-06
  2240, 6.684e-06
  2260, 6.442e-06
  2280, 6.209e-06
  2300, 6.040e-06
  2320, 6.502e-06
  2340, 6.383e-06
  2360, 6.325e-06
  2380, 5.875e-06
  2400, 6.152e-06
  2420, 5.985e-06
  2440, 6.096e-06
  2460, 6.040e-06
  2480, 5.930e-06
  2500, 5.611e-06
  2520, 5.559e-06
  2540, 5.508e-06
  2560, 5.458e-06
  2580, 5.212e-06
  2600, 5.070e-06
  2620, 5.165e-06
  2640, 4.932e-06
  2660, 4.754e-06
  2680, 4.754e-06
  2700, 4.710e-06
  2720, 4.540e-06
  2740, 4.457e-06
  2760, 4.416e-06
  2780, 4.256e-06
  2800, 4.140e-06
  2820, 4.179e-06
  2840, 4.027e-06
  2860, 4.065e-06
  2880, 3.882e-06
  2900, 3.811e-06
  2920, 3.741e-06
  2940, 3.573e-06
  2960, 3.444e-06
  2980, 3.444e-06
  3000, 3.350e-06
  3020, 3.289e-06
  3040, 3.199e-06
  3060, 3.229e-06
  3080, 3.199e-06
  3100, 3.170e-06
  3120, 3.083e-06
  3140, 3.112e-06
  3160, 3.083e-06
  3180, 2.972e-06
  3200, 2.918e-06
  3220, 2.945e-06
  3240, 2.838e-06
  3260, 2.735e-06
  3280, 2.735e-06
  3300, 2.735e-06
  3320, 2.637e-06
  3340, 2.565e-06
  3360, 2.495e-06
  3380, 2.449e-06
  3400, 2.427e-06
  3420, 2.361e-06
  3440, 2.318e-06
  3460, 2.296e-06
  3480, 2.254e-06
  3500, 2.254e-06
  3520, 2.275e-06
  3540, 2.254e-06
  3560, 2.153e-06
  3580, 2.094e-06
  3600, 2.075e-06
  3650, 1.982e-06
  3700, 1.910e-06
  3750, 1.858e-06
  3800, 1.807e-06
  3850, 1.758e-06
  3900, 1.679e-06
  3950, 1.545e-06
  4000, 1.489e-06
  4050, 1.476e-06
  4100, 1.346e-06
  4150, 1.346e-06
  4200, 1.285e-06
  4250, 1.239e-06
  4300, 1.183e-06
  4350, 1.099e-06
  4400, 1.109e-06
  4450, 1.059e-06
  4500, 1.021e-06
  4550, 9.751e-07
  4600, 9.485e-07
  4650, 9.142e-07
  4700, 8.650e-07
  4750, 8.415e-07
  4800, 8.185e-07
  4850, 7.534e-07
  4900, 7.534e-07
  4950, 7.262e-07
  5000, 6.935e-07
  5050, 6.684e-07
  5100, 6.442e-07
  5150, 6.152e-07
  5200, 5.985e-07
  5250, 5.715e-07
  5300, 5.508e-07
  5350, 5.261e-07
  5400, 5.070e-07
  5450, 4.887e-07
  5500, 4.710e-07
  5550, 4.498e-07
  5600, 4.335e-07
  5650, 4.179e-07
  5700, 4.027e-07
  5750, 3.882e-07
  5800, 3.776e-07
  5850, 3.639e-07
  5900, 3.540e-07
  5950, 3.412e-07
  6000, 3.319e-07
  6050, 3.229e-07
  6100, 3.141e-07
  6150, 3.027e-07
  6200, 2.945e-07
  6250, 2.864e-07
  6300, 2.786e-07
  6350, 2.710e-07
  6400, 2.612e-07
  6450, 2.541e-07
  6500, 2.472e-07
  6550, 2.318e-07
  6600, 2.339e-07
  6650, 2.275e-07
  6700, 2.213e-07
  6750, 2.153e-07
  6800, 2.094e-07
  6850, 2.037e-07
  6900, 2.000e-07
  6950, 1.945e-07
  7000, 1.910e-07
  7050, 1.858e-07
  7100, 1.824e-07
  7150, 1.774e-07
  7200, 1.726e-07
  7250, 1.679e-07
  7300, 1.633e-07
  7350, 1.589e-07
  7400, 1.560e-07
  7450, 1.517e-07
  7500, 1.476e-07
  7550, 1.436e-07
  7600, 1.409e-07
  7650, 1.371e-07
  7700, 1.346e-07
  7750, 1.309e-07
  7800, 1.285e-07
  7850, 1.250e-07
  7900, 1.228e-07
  7950, 1.194e-07
  8000, 1.162e-07
  8050, 1.140e-07
  8100, 1.109e-07
  8150, 1.089e-07
  8200, 1.059e-07
  8250, 1.040e-07
  8300, 1.012e-07
  8350, 9.932e-08
  8400, 9.661e-08
  8450, 9.398e-08
  8500, 9.226e-08
  8550, 8.975e-08
  8600, 8.811e-08
  8650, 8.650e-08
  8700, 8.492e-08
  8750, 8.337e-08
  8800, 8.185e-08
  8850, 7.962e-08
  8900, 7.817e-08
  8950, 7.674e-08
  9000, 7.534e-08
  9050, 7.397e-08
  9100, 7.262e-08
  9150, 7.129e-08
  9200, 6.999e-08
  9250, 6.871e-08
  9300, 6.746e-08
  9350, 6.623e-08
  9400, 6.502e-08
  9450, 6.325e-08
  9500, 6.267e-08
  9550, 6.096e-08
  9600, 5.985e-08
  9650, 5.821e-08
  9700, 5.663e-08
  9750, 5.611e-08
  9800, 5.458e-08
  9850, 5.358e-08
  9900, 5.261e-08
  9950, 5.117e-08
 10000, 5.024e-08
 12500, 2.133e-08
 22000, 2.056e-09
 34000, 3.991e-10
