wavelength, flux
          229.,          0.
          234.,          0.
          243.,          0.
          252.,          0.
          256.,          0.
          260.,          0.
          266.,          0.
          275.,          0.
          283.,          0.
          293.,          0.
          301.,          0.
          309.,          0.
          325.,          0.
          342.,          0.
          351.,          0.
          356.,          0.
          365.,          0.
          375.,          0.
          384.,          0.
          400.,          0.
          415.,          0.
          425.,          0.
          445.,          0.
          472.,          0.
          494.,          0.
          506.,          0.
          516.,          0.
          540.,          0.
          564.,          0.
          587.,          0.
          612.,          0.
          640.,          0.
          671.,          0.
          705.,          0.
          736.,          0.
          770.,          0.
          810.,          0.
          850.,          0.
          890.,          0.
          920.,   3.807E-21
          940.,   1.286E-20
          962.,   2.738E-20
          987.,   6.143E-20
         1012.,   1.250E-19
         1037.,   2.353E-19
         1062.,   4.554E-19
         1087.,   8.475E-19
         1112.,   1.388E-17
         1120.,   1.707E-17
         1140.,   2.470E-17
         1160.,   3.904E-17
         1180.,   5.637E-17
         1200.,   7.924E-17
         1220.,   1.171E-16
         1240.,   1.786E-16
         1260.,   2.566E-16
         1280.,   3.514E-16
         1300.,   4.861E-16
         1320.,   6.454E-16
         1340.,   8.325E-16
         1360.,   1.082E-15
         1380.,   1.428E-15
         1400.,   1.882E-15
         1420.,   2.450E-15
         1440.,   3.186E-15
         1460.,   4.151E-15
         1480.,   5.305E-15
         1500.,   6.878E-15
         1520.,   5.596E-14
         1540.,   1.006E-13
         1560.,   1.047E-13
         1580.,   1.339E-13
         1600.,   1.735E-13
         1620.,   2.131E-13
         1640.,   2.481E-13
         1660.,   2.714E-13
         1680.,   3.490E-12
         1700.,   5.321E-12
         1720.,   6.642E-12
         1740.,   8.755E-12
         1760.,   8.627E-12
         1780.,   1.195E-11
         1800.,   1.132E-11
         1820.,   9.198E-12
         1840.,   9.576E-12
         1860.,   1.232E-11
         1880.,   1.421E-11
         1900.,   1.658E-11
         1920.,   1.982E-11
         1940.,   1.759E-11
         1960.,   1.776E-11
         1980.,   2.509E-11
         2000.,   2.634E-11
         2002.,   2.782E-11
         2005.,   3.452E-11
         2008.,   3.687E-11
         2010.,   3.810E-11
         2012.,   3.840E-11
         2015.,   3.856E-11
         2018.,   3.792E-11
         2020.,   3.770E-11
         2022.,   3.780E-11
         2025.,   3.778E-11
         2027.,   3.777E-11
         2030.,   3.937E-11
         2032.,   4.184E-11
         2035.,   4.598E-11
         2038.,   4.868E-11
         2040.,   5.041E-11
         2042.,   5.158E-11
         2045.,   5.224E-11
         2048.,   5.325E-11
         2050.,   5.403E-11
         2052.,   5.425E-11
         2055.,   5.427E-11
         2058.,   5.366E-11
         2060.,   5.450E-11
         2062.,   5.621E-11
         2065.,   5.945E-11
         2067.,   6.268E-11
         2070.,   6.409E-11
         2072.,   6.591E-11
         2075.,   6.859E-11
         2077.,   7.211E-11
         2080.,   7.601E-11
         2082.,   8.101E-11
         2085.,   8.673E-11
         2088.,   8.635E-11
         2090.,   8.689E-11
         2092.,   8.884E-11
         2095.,   9.028E-11
         2098.,   9.063E-11
         2100.,   9.098E-11
         2102.,   8.958E-11
         2105.,   9.870E-11
         2107.,   9.541E-11
         2110.,   9.322E-11
         2112.,   1.005E-10
         2115.,   1.112E-10
         2118.,   1.266E-10
         2120.,   1.241E-10
         2122.,   9.846E-11
         2125.,   8.971E-11
         2128.,   1.030E-10
         2130.,   1.065E-10
         2133.,   1.033E-10
         2135.,   1.054E-10
         2138.,   1.107E-10
         2140.,   1.234E-10
         2142.,   1.426E-10
         2145.,   1.444E-10
         2147.,   1.322E-10
         2150.,   1.296E-10
         2153.,   1.335E-10
         2155.,   1.275E-10
         2157.,   1.105E-10
         2160.,   1.132E-10
         2162.,   1.251E-10
         2165.,   1.131E-10
         2168.,   1.013E-10
         2170.,   1.092E-10
         2173.,   1.145E-10
         2175.,   1.106E-10
         2177.,   1.250E-10
         2180.,   1.563E-10
         2182.,   1.650E-10
         2185.,   1.462E-10
         2187.,   1.314E-10
         2190.,   1.404E-10
         2193.,   1.579E-10
         2195.,   1.605E-10
         2198.,   1.581E-10
         2200.,   1.629E-10
         2202.,   1.757E-10
         2205.,   1.696E-10
         2208.,   1.346E-10
         2210.,   1.149E-10
         2213.,   1.245E-10
         2215.,   1.280E-10
         2218.,   1.303E-10
         2220.,   1.542E-10
         2222.,   1.684E-10
         2225.,   1.623E-10
         2227.,   1.608E-10
         2230.,   1.765E-10
         2233.,   2.122E-10
         2235.,   2.311E-10
         2237.,   2.133E-10
         2240.,   1.928E-10
         2242.,   1.782E-10
         2245.,   1.830E-10
         2248.,   1.963E-10
         2250.,   1.869E-10
         2253.,   1.732E-10
         2255.,   1.663E-10
         2257.,   1.621E-10
         2260.,   1.563E-10
         2262.,   1.436E-10
         2265.,   1.247E-10
         2267.,   1.100E-10
         2270.,   1.067E-10
         2273.,   1.136E-10
         2275.,   1.249E-10
         2277.,   1.393E-10
         2280.,   1.620E-10
         2282.,   1.781E-10
         2285.,   1.725E-10
         2288.,   1.573E-10
         2290.,   1.504E-10
         2293.,   1.564E-10
         2295.,   1.578E-10
         2298.,   1.402E-10
         2300.,   1.321E-10
         2302.,   1.509E-10
         2305.,   1.834E-10
         2307.,   1.893E-10
         2310.,   1.522E-10
         2313.,   1.368E-10
         2315.,   1.601E-10
         2317.,   1.654E-10
         2320.,   1.582E-10
         2322.,   1.733E-10
         2325.,   1.723E-10
         2327.,   1.578E-10
         2330.,   1.499E-10
         2333.,   1.429E-10
         2335.,   1.445E-10
         2337.,   1.346E-10
         2340.,   1.276E-10
         2342.,   1.187E-10
         2345.,   1.063E-10
         2347.,   1.191E-10
         2350.,   1.515E-10
         2353.,   1.733E-10
         2355.,   1.768E-10
         2357.,   1.653E-10
         2360.,   1.474E-10
         2362.,   1.452E-10
         2365.,   1.430E-10
         2368.,   1.471E-10
         2370.,   1.669E-10
         2373.,   1.640E-10
         2375.,   1.551E-10
         2377.,   1.515E-10
         2380.,   1.244E-10
         2383.,   1.098E-10
         2385.,   1.265E-10
         2387.,   1.398E-10
         2390.,   1.529E-10
         2393.,   1.533E-10
         2395.,   1.298E-10
         2397.,   1.226E-10
         2400.,   1.351E-10
         2403.,   1.385E-10
         2405.,   1.153E-10
         2407.,   1.227E-10
         2410.,   1.215E-10
         2413.,   1.237E-10
         2415.,   1.518E-10
         2417.,   1.849E-10
         2420.,   2.110E-10
         2423.,   2.155E-10
         2425.,   2.089E-10
         2427.,   2.185E-10
         2430.,   2.121E-10
         2433.,   1.992E-10
         2435.,   1.859E-10
         2437.,   1.889E-10
         2440.,   1.987E-10
         2443.,   2.049E-10
         2445.,   1.896E-10
         2448.,   1.684E-10
         2450.,   1.537E-10
         2452.,   1.467E-10
         2455.,   1.493E-10
         2457.,   1.551E-10
         2460.,   1.481E-10
         2463.,   1.382E-10
         2465.,   1.490E-10
         2467.,   1.632E-10
         2470.,   1.681E-10
         2473.,   1.677E-10
         2475.,   1.762E-10
         2477.,   1.668E-10
         2480.,   1.540E-10
         2483.,   1.375E-10
         2485.,   1.345E-10
         2487.,   1.295E-10
         2490.,   1.135E-10
         2493.,   1.477E-10
         2495.,   1.899E-10
         2497.,   1.970E-10
         2500.,   1.862E-10
         2502.,   1.820E-10
         2505.,   1.667E-10
         2507.,   1.622E-10
         2510.,   1.695E-10
         2513.,   1.468E-10
         2515.,   1.223E-10
         2518.,   1.220E-10
         2520.,   1.330E-10
         2522.,   1.271E-10
         2525.,   1.278E-10
         2527.,   1.254E-10
         2530.,   1.373E-10
         2532.,   1.608E-10
         2535.,   1.617E-10
         2538.,   1.621E-10
         2540.,   1.686E-10
         2542.,   1.777E-10
         2545.,   1.818E-10
         2548.,   1.707E-10
         2550.,   1.901E-10
         2552.,   2.393E-10
         2555.,   2.507E-10
         2558.,   2.538E-10
         2560.,   2.669E-10
         2562.,   2.447E-10
         2565.,   2.744E-10
         2567.,   3.413E-10
         2570.,   3.809E-10
         2573.,   3.845E-10
         2575.,   3.132E-10
         2577.,   3.277E-10
         2580.,   4.370E-10
         2582.,   4.125E-10
         2585.,   2.987E-10
         2587.,   3.374E-10
         2590.,   4.175E-10
         2593.,   3.470E-10
         2595.,   3.022E-10
         2598.,   2.394E-10
         2600.,   2.208E-10
         2602.,   2.997E-10
         2605.,   2.715E-10
         2607.,   2.378E-10
         2610.,   2.514E-10
         2612.,   2.204E-10
         2615.,   2.607E-10
         2618.,   3.035E-10
         2620.,   3.267E-10
         2622.,   3.459E-10
         2625.,   3.261E-10
         2627.,   2.815E-10
         2630.,   2.520E-10
         2633.,   2.956E-10
         2635.,   4.389E-10
         2638.,   6.049E-10
         2640.,   7.125E-10
         2642.,   7.664E-10
         2645.,   7.738E-10
         2647.,   6.404E-10
         2650.,   5.763E-10
         2652.,   6.746E-10
         2655.,   7.837E-10
         2657.,   7.763E-10
         2660.,   7.206E-10
         2662.,   6.631E-10
         2665.,   6.661E-10
         2667.,   6.776E-10
         2670.,   6.757E-10
         2673.,   6.808E-10
         2675.,   7.542E-10
         2677.,   6.913E-10
         2680.,   6.668E-10
         2682.,   6.849E-10
         2685.,   6.923E-10
         2687.,   6.605E-10
         2690.,   6.262E-10
         2692.,   6.602E-10
         2695.,   6.206E-10
         2698.,   6.482E-10
         2700.,   7.498E-10
         2702.,   7.873E-10
         2705.,   7.869E-10
         2707.,   7.263E-10
         2710.,   6.991E-10
         2713.,   6.935E-10
         2715.,   6.280E-10
         2718.,   5.149E-10
         2720.,   4.277E-10
         2722.,   4.860E-10
         2725.,   5.316E-10
         2727.,   6.292E-10
         2730.,   7.109E-10
         2732.,   6.202E-10
         2735.,   5.110E-10
         2737.,   4.300E-10
         2740.,   3.772E-10
         2742.,   3.510E-10
         2745.,   3.603E-10
         2747.,   3.457E-10
         2750.,   3.963E-10
         2753.,   4.872E-10
         2755.,   4.484E-10
         2758.,   5.743E-10
         2760.,   6.685E-10
         2762.,   6.512E-10
         2765.,   7.000E-10
         2767.,   6.639E-10
         2770.,   6.605E-10
         2772.,   7.028E-10
         2775.,   6.612E-10
         2778.,   5.462E-10
         2780.,   4.683E-10
         2782.,   4.549E-10
         2785.,   4.582E-10
         2787.,   4.088E-10
         2790.,   3.141E-10
         2793.,   2.469E-10
         2795.,   2.194E-10
         2798.,   2.055E-10
         2800.,   2.123E-10
         2802.,   2.252E-10
         2805.,   2.607E-10
         2807.,   3.575E-10
         2810.,   4.408E-10
         2812.,   5.181E-10
         2815.,   6.117E-10
         2817.,   6.709E-10
         2820.,   7.300E-10
         2823.,   7.765E-10
         2825.,   7.976E-10
         2827.,   8.000E-10
         2830.,   8.717E-10
         2833.,   8.830E-10
         2835.,   8.214E-10
         2838.,   8.230E-10
         2840.,   8.560E-10
         2842.,   7.666E-10
         2845.,   6.683E-10
         2847.,   4.977E-10
         2850.,   2.937E-10
         2852.,   2.491E-10
         2855.,   3.848E-10
         2858.,   5.915E-10
         2860.,   8.022E-10
         2862.,   9.000E-10
         2865.,   9.290E-10
         2867.,   8.794E-10
         2870.,   9.328E-10
         2873.,    1.036E-9
         2875.,   9.514E-10
         2878.,   8.369E-10
         2880.,   5.944E-10
         2883.,   6.353E-10
         2885.,   9.557E-10
         2887.,    1.055E-9
         2890.,    1.052E-9
         2892.,    1.087E-9
         2895.,    1.228E-9
         2898.,    1.393E-9
         2900.,    1.539E-9
         2903.,    1.613E-9
         2905.,    1.606E-9
         2907.,    1.499E-9
         2910.,    1.508E-9
         2913.,    1.566E-9
         2915.,    1.455E-9
         2918.,    1.417E-9
         2920.,    1.444E-9
         2923.,    1.336E-9
         2925.,    1.211E-9
         2927.,    1.238E-9
         2930.,    1.472E-9
         2932.,    1.585E-9
         2935.,    1.414E-9
