wavelength, flux
          229.,          0.
          234.,          0.
          243.,          0.
          252.,          0.
          256.,          0.
          260.,          0.
          266.,          0.
          275.,          0.
          283.,          0.
          293.,          0.
          301.,          0.
          309.,          0.
          325.,          0.
          342.,          0.
          351.,          0.
          356.,          0.
          365.,          0.
          375.,          0.
          384.,          0.
          400.,          0.
          415.,          0.
          425.,          0.
          445.,          0.
          472.,          0.
          494.,          0.
          506.,   2.061E-16
          516.,   3.400E-16
          540.,   8.969E-16
          564.,   2.188E-15
          587.,   4.486E-15
          612.,   1.010E-14
          640.,   2.196E-14
          671.,   4.826E-14
          705.,   1.065E-13
          736.,   2.038E-13
          770.,   3.934E-13
          810.,   7.834E-13
          850.,   1.455E-12
          890.,   2.574E-12
          920.,   4.259E-11
          940.,   5.263E-10
          962.,    4.289E-9
          987.,    1.498E-8
         1012.,    1.493E-8
         1037.,    1.635E-8
         1062.,    2.772E-8
         1087.,    2.495E-8
         1112.,    3.368E-8
         1120.,    3.482E-8
         1140.,    3.741E-8
         1160.,    3.864E-8
         1180.,    3.257E-8
         1200.,    1.733E-8
         1220.,    1.132E-8
         1240.,    2.811E-8
         1260.,    3.795E-8
         1280.,    3.857E-8
         1300.,    3.628E-8
         1320.,    3.900E-8
         1340.,    3.981E-8
         1360.,    3.937E-8
         1380.,    4.055E-8
         1400.,    3.894E-8
         1420.,    3.882E-8
         1440.,    4.123E-8
         1460.,    4.161E-8
         1480.,    3.926E-8
         1500.,    3.857E-8
         1520.,    3.802E-8
         1540.,    3.777E-8
         1560.,    3.702E-8
         1580.,    3.516E-8
         1600.,    3.275E-8
         1620.,    3.046E-8
         1640.,    2.922E-8
         1660.,    2.898E-8
         1680.,    2.959E-8
         1700.,    2.854E-8
         1720.,    2.650E-8
         1740.,    2.557E-8
         1760.,    2.551E-8
         1780.,    2.539E-8
         1800.,    2.018E-8
         1820.,    2.036E-8
         1840.,    1.919E-8
         1860.,    1.993E-8
         1880.,    1.857E-8
         1900.,    1.771E-8
         1920.,    1.808E-8
         1940.,    1.771E-8
         1960.,    1.709E-8
         1980.,    1.628E-8
         2000.,    1.560E-8
         2002.,    1.554E-8
         2005.,    1.547E-8
         2008.,    1.541E-8
         2010.,    1.535E-8
         2012.,    1.529E-8
         2015.,    1.523E-8
         2018.,    1.517E-8
         2020.,    1.511E-8
         2022.,    1.509E-8
         2025.,    1.507E-8
         2027.,    1.506E-8
         2030.,    1.504E-8
         2032.,    1.503E-8
         2035.,    1.501E-8
         2038.,    1.499E-8
         2040.,    1.498E-8
         2042.,    1.492E-8
         2045.,    1.486E-8
         2048.,    1.479E-8
         2050.,    1.473E-8
         2052.,    1.467E-8
         2055.,    1.461E-8
         2058.,    1.455E-8
         2060.,    1.449E-8
         2062.,    1.444E-8
         2065.,    1.439E-8
         2067.,    1.435E-8
         2070.,    1.430E-8
         2072.,    1.425E-8
         2075.,    1.421E-8
         2077.,    1.416E-8
         2080.,    1.411E-8
         2082.,    1.413E-8
         2085.,    1.414E-8
         2088.,    1.416E-8
         2090.,    1.418E-8
         2092.,    1.419E-8
         2095.,    1.421E-8
         2098.,    1.422E-8
         2100.,    1.424E-8
         2102.,    1.423E-8
         2105.,    1.422E-8
         2107.,    1.422E-8
         2110.,    1.421E-8
         2112.,    1.420E-8
         2115.,    1.419E-8
         2118.,    1.418E-8
         2120.,    1.417E-8
         2122.,    1.410E-8
         2125.,    1.403E-8
         2128.,    1.396E-8
         2130.,    1.389E-8
         2133.,    1.382E-8
         2135.,    1.375E-8
         2138.,    1.368E-8
         2140.,    1.362E-8
         2142.,    1.362E-8
         2145.,    1.363E-8
         2147.,    1.364E-8
         2150.,    1.365E-8
         2153.,    1.365E-8
         2155.,    1.366E-8
         2157.,    1.367E-8
         2160.,    1.368E-8
         2162.,    1.362E-8
         2165.,    1.357E-8
         2168.,    1.352E-8
         2170.,    1.346E-8
         2173.,    1.341E-8
         2175.,    1.336E-8
         2177.,    1.330E-8
         2180.,    1.325E-8
         2182.,    1.319E-8
         2185.,    1.313E-8
         2187.,    1.306E-8
         2190.,    1.300E-8
         2193.,    1.294E-8
         2195.,    1.288E-8
         2198.,    1.282E-8
         2200.,    1.275E-8
         2202.,    1.269E-8
         2205.,    1.263E-8
         2208.,    1.257E-8
         2210.,    1.251E-8
         2213.,    1.245E-8
         2215.,    1.238E-8
         2218.,    1.232E-8
         2220.,    1.226E-8
         2222.,    1.219E-8
         2225.,    1.212E-8
         2227.,    1.205E-8
         2230.,    1.198E-8
         2233.,    1.191E-8
         2235.,    1.184E-8
         2237.,    1.177E-8
         2240.,    1.170E-8
         2242.,    1.173E-8
         2245.,    1.176E-8
         2248.,    1.179E-8
         2250.,    1.182E-8
         2253.,    1.185E-8
         2255.,    1.188E-8
         2257.,    1.191E-8
         2260.,    1.194E-8
         2262.,    1.195E-8
         2265.,    1.196E-8
         2267.,    1.197E-8
         2270.,    1.197E-8
         2273.,    1.198E-8
         2275.,    1.199E-8
         2277.,    1.200E-8
         2280.,    1.201E-8
         2282.,    1.199E-8
         2285.,    1.198E-8
         2288.,    1.196E-8
         2290.,    1.195E-8
         2293.,    1.193E-8
         2295.,    1.192E-8
         2298.,    1.190E-8
         2300.,    1.189E-8
         2302.,    1.186E-8
         2305.,    1.184E-8
         2307.,    1.182E-8
         2310.,    1.179E-8
         2313.,    1.177E-8
         2315.,    1.175E-8
         2317.,    1.173E-8
         2320.,    1.170E-8
         2322.,    1.165E-8
         2325.,    1.161E-8
         2327.,    1.156E-8
         2330.,    1.151E-8
         2333.,    1.147E-8
         2335.,    1.142E-8
         2337.,    1.137E-8
         2340.,    1.132E-8
         2342.,    1.129E-8
         2345.,    1.125E-8
         2347.,    1.121E-8
         2350.,    1.117E-8
         2353.,    1.113E-8
         2355.,    1.110E-8
         2357.,    1.106E-8
         2360.,    1.102E-8
         2362.,    1.101E-8
         2365.,    1.099E-8
         2368.,    1.097E-8
         2370.,    1.096E-8
         2373.,    1.094E-8
         2375.,    1.093E-8
         2377.,    1.091E-8
         2380.,    1.090E-8
         2383.,    1.096E-8
         2385.,    1.102E-8
         2387.,    1.108E-8
         2390.,    1.115E-8
         2393.,    1.121E-8
         2395.,    1.127E-8
         2397.,    1.133E-8
         2400.,    1.139E-8
         2403.,    1.140E-8
         2405.,    1.141E-8
         2407.,    1.141E-8
         2410.,    1.142E-8
         2413.,    1.143E-8
         2415.,    1.143E-8
         2417.,    1.144E-8
         2420.,    1.145E-8
         2423.,    1.145E-8
         2425.,    1.145E-8
         2427.,    1.145E-8
         2430.,    1.145E-8
         2433.,    1.145E-8
         2435.,    1.145E-8
         2437.,    1.145E-8
         2440.,    1.145E-8
         2443.,    1.140E-8
         2445.,    1.136E-8
         2448.,    1.131E-8
         2450.,    1.127E-8
         2452.,    1.122E-8
         2455.,    1.117E-8
         2457.,    1.113E-8
         2460.,    1.108E-8
         2463.,    1.107E-8
         2465.,    1.105E-8
         2467.,    1.103E-8
         2470.,    1.102E-8
         2473.,    1.100E-8
         2475.,    1.099E-8
         2477.,    1.097E-8
         2480.,    1.095E-8
         2483.,    1.097E-8
         2485.,    1.099E-8
         2487.,    1.100E-8
         2490.,    1.102E-8
         2493.,    1.103E-8
         2495.,    1.105E-8
         2497.,    1.107E-8
         2500.,    1.108E-8
         2502.,    1.104E-8
         2505.,    1.100E-8
         2507.,    1.096E-8
         2510.,    1.092E-8
         2513.,    1.089E-8
         2515.,    1.085E-8
         2518.,    1.081E-8
         2520.,    1.077E-8
         2522.,    1.070E-8
         2525.,    1.063E-8
         2527.,    1.056E-8
         2530.,    1.049E-8
         2532.,    1.042E-8
         2535.,    1.035E-8
         2538.,    1.028E-8
         2540.,    1.022E-8
         2542.,    1.021E-8
         2545.,    1.020E-8
         2548.,    1.019E-8
         2550.,    1.018E-8
         2552.,    1.017E-8
         2555.,    1.016E-8
         2558.,    1.016E-8
         2560.,    1.015E-8
         2562.,    1.017E-8
         2565.,    1.019E-8
         2567.,    1.022E-8
         2570.,    1.024E-8
         2573.,    1.026E-8
         2575.,    1.029E-8
         2577.,    1.031E-8
         2580.,    1.033E-8
         2582.,    1.033E-8
         2585.,    1.033E-8
         2587.,    1.033E-8
         2590.,    1.033E-8
         2593.,    1.033E-8
         2595.,    1.033E-8
         2598.,    1.033E-8
         2600.,    1.033E-8
         2602.,    1.030E-8
         2605.,    1.026E-8
         2607.,    1.022E-8
         2610.,    1.018E-8
         2612.,    1.014E-8
         2615.,    1.011E-8
         2618.,    1.007E-8
         2620.,    1.003E-8
         2622.,    1.001E-8
         2625.,    9.999E-9
         2627.,    9.984E-9
         2630.,    9.969E-9
         2633.,    9.953E-9
         2635.,    9.938E-9
         2638.,    9.922E-9
         2640.,    9.907E-9
         2642.,    9.914E-9
         2645.,    9.920E-9
         2647.,    9.927E-9
         2650.,    9.934E-9
         2652.,    9.941E-9
         2655.,    9.949E-9
         2657.,    9.955E-9
         2660.,    9.962E-9
         2662.,    9.923E-9
         2665.,    9.885E-9
         2667.,    9.846E-9
         2670.,    9.807E-9
         2673.,    9.769E-9
         2675.,    9.730E-9
         2677.,    9.691E-9
         2680.,    9.653E-9
         2682.,    9.653E-9
         2685.,    9.653E-9
         2687.,    9.653E-9
         2690.,    9.653E-9
         2692.,    9.653E-9
         2695.,    9.653E-9
         2698.,    9.653E-9
         2700.,    9.653E-9
         2702.,    9.676E-9
         2705.,    9.699E-9
         2707.,    9.722E-9
         2710.,    9.746E-9
         2713.,    9.769E-9
         2715.,    9.792E-9
         2718.,    9.815E-9
         2720.,    9.838E-9
         2722.,    9.792E-9
         2725.,    9.746E-9
         2727.,    9.699E-9
         2730.,    9.653E-9
         2732.,    9.606E-9
         2735.,    9.560E-9
         2737.,    9.513E-9
         2740.,    9.467E-9
         2742.,    9.444E-9
         2745.,    9.420E-9
         2747.,    9.397E-9
         2750.,    9.374E-9
         2753.,    9.351E-9
         2755.,    9.328E-9
         2758.,    9.304E-9
         2760.,    9.281E-9
         2762.,    9.258E-9
         2765.,    9.235E-9
         2767.,    9.212E-9
         2770.,    9.188E-9
         2772.,    9.165E-9
         2775.,    9.142E-9
         2778.,    9.119E-9
         2780.,    9.095E-9
         2782.,    9.057E-9
         2785.,    9.018E-9
         2787.,    8.979E-9
         2790.,    8.941E-9
         2793.,    8.902E-9
         2795.,    8.863E-9
         2798.,    8.824E-9
         2800.,    8.786E-9
         2802.,    8.832E-9
         2805.,    8.879E-9
         2807.,    8.925E-9
         2810.,    8.972E-9
         2812.,    9.018E-9
         2815.,    9.064E-9
         2817.,    9.111E-9
         2820.,    9.157E-9
         2823.,    9.134E-9
         2825.,    9.111E-9
         2827.,    9.088E-9
         2830.,    9.064E-9
         2833.,    9.041E-9
         2835.,    9.018E-9
         2838.,    8.995E-9
         2840.,    8.972E-9
         2842.,    8.941E-9
         2845.,    8.911E-9
         2847.,    8.881E-9
         2850.,    8.851E-9
         2852.,    8.821E-9
         2855.,    8.791E-9
         2858.,    8.760E-9
         2860.,    8.730E-9
         2862.,    8.730E-9
         2865.,    8.730E-9
         2867.,    8.730E-9
         2870.,    8.730E-9
         2873.,    8.730E-9
         2875.,    8.730E-9
         2878.,    8.730E-9
         2880.,    8.730E-9
         2883.,    8.699E-9
         2885.,    8.667E-9
         2887.,    8.635E-9
         2890.,    8.603E-9
         2892.,    8.572E-9
         2895.,    8.540E-9
         2898.,    8.508E-9
         2900.,    8.476E-9
         2903.,    8.469E-9
         2905.,    8.463E-9
         2907.,    8.455E-9
         2910.,    8.448E-9
         2913.,    8.441E-9
         2915.,    8.434E-9
         2918.,    8.428E-9
         2920.,    8.421E-9
         2923.,    8.389E-9
         2925.,    8.357E-9
