wavelength, flux
   240, 4.217e-14
   260, 3.196e-13
   280, 1.877e-12
   300, 7.051e-12
   320, 2.735e-11
   340, 7.817e-11
   360, 3.846e-10
   380, 8.975e-10
   400, 2.075e-09
   420, 3.846e-09
   440, 6.502e-09
   460, 1.040e-08
   480, 1.545e-08
   500, 1.130e-07
   520, 5.358e-07
   540, 5.611e-07
   560, 6.562e-07
   580, 7.195e-07
   600, 8.185e-07
   620, 9.226e-07
   640, 9.932e-07
   660, 1.069e-06
   680, 1.151e-06
   700, 1.239e-06
   720, 1.321e-06
   740, 1.409e-06
   760, 1.531e-06
   780, 1.633e-06
   800, 1.679e-06
   820, 1.710e-06
   840, 1.710e-06
   860, 1.774e-06
   880, 1.928e-06
   900, 3.350e-06
   920, 6.040e-06
   940, 2.686e-05
   960, 3.412e-05
   980, 3.444e-05
  1000, 3.508e-05
  1020, 3.639e-05
  1040, 3.741e-05
  1060, 3.606e-05
  1080, 3.741e-05
  1100, 3.639e-05
  1120, 3.444e-05
  1140, 3.229e-05
  1160, 3.170e-05
  1180, 2.864e-05
  1200, 2.405e-05
  1220, 1.648e-05
  1240, 2.761e-05
  1260, 2.999e-05
  1280, 3.199e-05
  1300, 3.055e-05
  1320, 2.945e-05
  1340, 2.710e-05
  1360, 2.812e-05
  1380, 2.812e-05
  1400, 2.213e-05
  1420, 2.472e-05
  1440, 2.318e-05
  1460, 2.361e-05
  1480, 2.339e-05
  1500, 2.254e-05
  1520, 2.318e-05
  1540, 1.892e-05
  1560, 1.679e-05
  1580, 1.858e-05
  1600, 1.694e-05
  1620, 1.531e-05
  1640, 1.531e-05
  1660, 1.545e-05
  1680, 1.618e-05
  1700, 1.517e-05
  1720, 1.384e-05
  1740, 1.503e-05
  1760, 1.409e-05
  1780, 1.358e-05
  1800, 1.321e-05
  1820, 1.250e-05
  1840, 1.183e-05
  1860, 1.151e-05
  1880, 1.069e-05
  1900, 1.040e-05
  1920, 9.841e-06
  1940, 9.226e-06
  1960, 9.142e-06
  1980, 8.730e-06
  2000, 8.415e-06
  2020, 8.036e-06
  2040, 7.817e-06
  2060, 7.465e-06
  2080, 6.999e-06
  2100, 6.808e-06
  2120, 6.746e-06
  2140, 6.502e-06
  2160, 6.325e-06
  2180, 6.152e-06
  2200, 5.930e-06
  2220, 5.930e-06
  2240, 5.821e-06
  2260, 5.559e-06
  2280, 5.458e-06
  2300, 5.212e-06
  2320, 5.358e-06
  2340, 5.358e-06
  2360, 5.261e-06
  2380, 4.887e-06
  2400, 4.887e-06
  2420, 4.887e-06
  2440, 4.798e-06
  2460, 4.710e-06
  2480, 4.540e-06
  2500, 4.376e-06
  2520, 4.296e-06
  2540, 4.179e-06
  2560, 4.065e-06
  2580, 3.954e-06
  2600, 3.846e-06
  2620, 3.846e-06
  2640, 3.707e-06
  2660, 3.540e-06
  2680, 3.508e-06
  2700, 3.476e-06
  2720, 3.412e-06
  2740, 3.289e-06
  2760, 3.229e-06
  2780, 3.170e-06
  2800, 2.945e-06
  2820, 3.027e-06
  2840, 2.945e-06
  2860, 2.864e-06
  2880, 2.838e-06
  2900, 2.735e-06
  2920, 2.661e-06
  2940, 2.541e-06
  2960, 2.518e-06
  2980, 2.427e-06
  3000, 2.361e-06
  3020, 2.318e-06
  3040, 2.275e-06
  3060, 2.234e-06
  3080, 2.234e-06
  3100, 2.254e-06
  3120, 2.193e-06
  3140, 2.133e-06
  3160, 2.094e-06
  3180, 2.056e-06
  3200, 2.000e-06
  3220, 1.945e-06
  3240, 1.945e-06
  3260, 1.928e-06
  3280, 1.892e-06
  3300, 1.858e-06
  3320, 1.824e-06
  3340, 1.791e-06
  3360, 1.742e-06
  3380, 1.710e-06
  3400, 1.679e-06
  3420, 1.633e-06
  3440, 1.618e-06
  3460, 1.603e-06
  3480, 1.589e-06
  3500, 1.574e-06
  3520, 1.545e-06
  3540, 1.517e-06
  3560, 1.489e-06
  3580, 1.449e-06
  3600, 1.422e-06
  3650, 1.358e-06
  3700, 1.309e-06
  3750, 1.274e-06
  3800, 1.239e-06
  3850, 1.205e-06
  3900, 1.151e-06
  3950, 1.069e-06
  4000, 1.030e-06
  4050, 1.012e-06
  4100, 9.312e-07
  4150, 9.312e-07
  4200, 8.893e-07
  4250, 8.571e-07
  4300, 8.185e-07
  4350, 7.534e-07
  4400, 7.674e-07
  4450, 7.329e-07
  4500, 7.064e-07
  4550, 6.684e-07
  4600, 6.562e-07
  4650, 6.325e-07
  4700, 5.985e-07
  4750, 5.821e-07
  4800, 5.663e-07
  4850, 5.165e-07
  4900, 5.212e-07
  4950, 4.978e-07
