wavelength, flux
   240, 0.000e+00
   260, 0.000e+00
   280, 0.000e+00
   300, 0.000e+00
   320, 0.000e+00
   340, 0.000e+00
   360, 0.000e+00
   380, 0.000e+00
   400, 0.000e+00
   420, 0.000e+00
   440, 0.000e+00
   460, 0.000e+00
   480, 0.000e+00
   500, 0.000e+00
   520, 0.000e+00
   540, 0.000e+00
   560, 0.000e+00
   580, 0.000e+00
   600, 0.000e+00
   620, 0.000e+00
   640, 0.000e+00
   660, 0.000e+00
   680, 0.000e+00
   700, 0.000e+00
   720, 0.000e+00
   740, 0.000e+00
   760, 0.000e+00
   780, 0.000e+00
   800, 0.000e+00
   820, 0.000e+00
   840, 0.000e+00
   860, 0.000e+00
   880, 0.000e+00
   900, 0.000e+00
   920, 0.000e+00
   940, 0.000e+00
   960, 0.000e+00
   980, 0.000e+00
  1000, 0.000e+00
  1020, 0.000e+00
  1040, 0.000e+00
  1060, 0.000e+00
  1080, 0.000e+00
  1100, 0.000e+00
  1120, 2.983e-17
  1140, 4.144e-17
  1160, 6.430e-17
  1180, 8.876e-17
  1200, 1.202e-16
  1220, 1.774e-16
  1240, 3.783e-16
  1260, 6.574e-16
  1280, 8.877e-16
  1300, 1.187e-15
  1320, 1.534e-15
  1340, 1.938e-15
  1360, 2.448e-15
  1380, 3.111e-15
  1400, 3.993e-15
  1420, 5.005e-15
  1440, 6.249e-15
  1460, 7.896e-15
  1480, 9.697e-15
  1500, 1.219e-14
  1520, 3.434e-14
  1540, 5.256e-14
  1560, 5.198e-14
  1580, 6.890e-14
  1600, 8.618e-14
  1620, 1.004e-13
  1640, 1.107e-13
  1660, 1.151e-13
  1680, 3.044e-12
  1700, 4.527e-12
  1720, 5.458e-12
  1740, 7.175e-12
  1760, 6.871e-12
  1780, 8.983e-12
  1800, 7.611e-12
  1820, 5.314e-12
  1840, 6.301e-12
  1860, 9.083e-12
  1880, 1.016e-11
  1900, 1.132e-11
  1920, 1.285e-11
  1940, 1.053e-11
  1960, 1.115e-11
  1980, 1.492e-11
  2000, 1.458e-11
  2020, 1.260e-11
  2040, 1.368e-11
  2060, 1.233e-11
  2080, 3.412e-11
  2100, 4.102e-11
  2120, 4.667e-11
  2140, 5.165e-11
  2160, 5.559e-11
  2180, 5.458e-11
  2200, 5.358e-11
  2220, 5.261e-11
  2240, 5.611e-11
  2260, 5.559e-11
  2280, 5.024e-11
  2300, 5.458e-11
  2320, 5.458e-11
  2340, 4.624e-11
  2360, 3.991e-11
  2380, 3.846e-11
  2400, 3.639e-11
  2420, 3.776e-11
  2440, 5.821e-11
  2460, 5.117e-11
  2480, 4.667e-11
  2500, 5.070e-11
  2520, 4.624e-11
  2540, 3.540e-11
  2560, 4.102e-11
  2580, 6.040e-11
  2600, 6.267e-11
  2620, 5.309e-11
  2640, 7.262e-11
  2660, 1.040e-10
  2680, 1.030e-10
  2700, 1.030e-10
  2720, 9.573e-11
  2740, 9.312e-11
  2760, 7.889e-11
  2780, 9.661e-11
  2800, 5.024e-11
  2820, 8.415e-11
  2840, 1.183e-10
  2860, 1.140e-10
  2880, 1.228e-10
  2900, 1.409e-10
  2920, 1.489e-10
  2940, 1.436e-10
  2960, 1.476e-10
  2980, 1.503e-10
  3000, 1.545e-10
  3020, 1.560e-10
  3040, 1.694e-10
  3060, 1.726e-10
  3080, 1.758e-10
  3100, 1.758e-10
  3120, 1.841e-10
  3140, 1.858e-10
  3160, 1.841e-10
  3180, 1.875e-10
  3200, 1.928e-10
  3220, 1.875e-10
  3240, 1.875e-10
