wavelength, flux
   240, 9.226e-07
   260, 1.239e-05
   280, 9.661e-05
   300, 3.229e-05
   320, 2.449e-04
   340, 3.381e-04
   360, 2.612e-04
   380, 1.648e-04
   400, 2.037e-04
   420, 2.075e-04
   440, 2.296e-04
   460, 2.318e-04
   480, 2.339e-04
   500, 2.382e-04
   520, 2.588e-04
   540, 2.382e-04
   560, 2.472e-04
   580, 2.427e-04
   600, 2.382e-04
   620, 2.339e-04
   640, 2.234e-04
   660, 2.234e-04
   680, 2.173e-04
   700, 2.056e-04
   720, 2.056e-04
   740, 2.056e-04
   760, 1.892e-04
   780, 1.807e-04
   800, 1.807e-04
   820, 1.758e-04
   840, 1.664e-04
   860, 1.589e-04
   880, 1.560e-04
   900, 1.574e-04
   920, 1.648e-04
   940, 2.339e-04
   960, 2.710e-04
   980, 2.686e-04
  1000, 2.588e-04
  1020, 2.449e-04
  1040, 2.318e-04
  1060, 2.234e-04
  1080, 2.153e-04
  1100, 2.056e-04
  1120, 1.945e-04
  1140, 1.841e-04
  1160, 1.774e-04
  1180, 1.664e-04
  1200, 1.531e-04
  1220, 1.476e-04
  1240, 1.422e-04
  1260, 1.358e-04
  1280, 1.297e-04
  1300, 1.216e-04
  1320, 1.140e-04
  1340, 1.079e-04
  1360, 1.021e-04
  1380, 9.841e-05
  1400, 9.485e-05
  1420, 9.142e-05
  1440, 8.811e-05
  1460, 8.650e-05
  1480, 8.492e-05
  1500, 8.185e-05
  1520, 7.745e-05
  1540, 6.999e-05
  1560, 6.209e-05
  1580, 6.684e-05
  1600, 6.502e-05
  1620, 6.325e-05
  1640, 6.096e-05
  1660, 5.875e-05
  1680, 5.663e-05
  1700, 5.458e-05
  1720, 5.309e-05
  1740, 5.212e-05
  1760, 5.024e-05
  1780, 4.887e-05
  1800, 4.710e-05
  1820, 4.540e-05
  1840, 4.457e-05
  1860, 4.256e-05
  1880, 4.140e-05
  1900, 3.991e-05
  1920, 3.882e-05
  1940, 3.811e-05
  1960, 3.673e-05
  1980, 3.573e-05
  2000, 3.444e-05
  2020, 3.350e-05
  2040, 3.229e-05
  2060, 3.199e-05
  2080, 3.083e-05
  2100, 2.999e-05
  2120, 2.918e-05
  2140, 2.812e-05
  2160, 2.735e-05
  2180, 2.661e-05
  2200, 2.588e-05
  2220, 2.518e-05
  2240, 2.449e-05
  2260, 2.361e-05
  2280, 2.275e-05
  2300, 2.213e-05
  2320, 2.153e-05
