wavelength, flux
          229.,          0.
          234.,          0.
          243.,          0.
          252.,          0.
          256.,          0.
          260.,          0.
          266.,          0.
          275.,          0.
          283.,          0.
          293.,          0.
          301.,          0.
          309.,          0.
          325.,          0.
          342.,          0.
          351.,          0.
          356.,          0.
          365.,          0.
          375.,          0.
          384.,          0.
          400.,          0.
          415.,          0.
          425.,          0.
          445.,          0.
          472.,          0.
          494.,          0.
          506.,   1.092E-21
          516.,   2.150E-21
          540.,   9.565E-21
          564.,   3.759E-20
          587.,   1.266E-19
          612.,   4.304E-19
          640.,   1.511E-18
          671.,   5.414E-18
          705.,   1.923E-17
          736.,   5.502E-17
          770.,   1.575E-16
          810.,   4.813E-16
          850.,   1.315E-15
          890.,   3.256E-15
          920.,   1.609E-13
          940.,   7.357E-13
          962.,   1.521E-12
          987.,   6.704E-12
         1012.,   6.792E-12
         1037.,   7.825E-12
         1062.,   2.555E-11
         1087.,   3.085E-11
         1112.,    2.215E-9
         1120.,    2.339E-9
         1140.,    2.334E-9
         1160.,    2.352E-9
         1180.,    1.495E-9
         1200.,   5.323E-10
         1220.,   1.875E-10
         1240.,    1.370E-9
         1260.,    3.251E-9
         1280.,    5.040E-9
         1300.,    5.269E-9
         1320.,    5.394E-9
         1340.,    6.044E-9
         1360.,    6.125E-9
         1380.,    5.943E-9
         1400.,    7.213E-9
         1420.,    7.791E-9
         1440.,    7.772E-9
         1460.,    8.513E-9
         1480.,    7.527E-9
         1500.,    9.244E-9
         1520.,    8.411E-9
         1540.,    8.849E-9
         1560.,    8.553E-9
         1580.,    8.939E-9
         1600.,    8.299E-9
         1620.,    7.730E-9
         1640.,    7.213E-9
         1660.,    7.213E-9
         1680.,    7.405E-9
         1700.,    7.425E-9
         1720.,    7.040E-9
         1740.,    7.355E-9
         1760.,    7.202E-9
         1780.,    7.366E-9
         1800.,    7.202E-9
         1820.,    6.766E-9
         1840.,    6.664E-9
         1860.,    6.755E-9
         1880.,    6.664E-9
         1900.,    6.533E-9
         1920.,    6.502E-9
         1940.,    6.420E-9
         1960.,    6.247E-9
         1980.,    5.964E-9
         2000.,    5.669E-9
         2002.,    5.646E-9
         2005.,    5.623E-9
         2008.,    5.600E-9
         2010.,    5.577E-9
         2012.,    5.555E-9
         2015.,    5.532E-9
         2018.,    5.509E-9
         2020.,    5.486E-9
         2022.,    5.482E-9
         2025.,    5.478E-9
         2027.,    5.475E-9
         2030.,    5.471E-9
         2032.,    5.467E-9
         2035.,    5.463E-9
         2038.,    5.459E-9
         2040.,    5.455E-9
         2042.,    5.428E-9
         2045.,    5.400E-9
         2048.,    5.372E-9
         2050.,    5.344E-9
         2052.,    5.316E-9
         2055.,    5.288E-9
         2058.,    5.260E-9
         2060.,    5.232E-9
         2062.,    5.246E-9
         2065.,    5.260E-9
         2067.,    5.274E-9
         2070.,    5.288E-9
         2072.,    5.302E-9
         2075.,    5.316E-9
         2077.,    5.330E-9
         2080.,    5.344E-9
         2082.,    5.323E-9
         2085.,    5.303E-9
         2088.,    5.282E-9
         2090.,    5.262E-9
         2092.,    5.242E-9
         2095.,    5.221E-9
         2098.,    5.201E-9
         2100.,    5.180E-9
         2102.,    5.171E-9
         2105.,    5.163E-9
         2107.,    5.154E-9
         2110.,    5.145E-9
         2112.,    5.136E-9
         2115.,    5.128E-9
         2118.,    5.119E-9
         2120.,    5.110E-9
         2122.,    5.055E-9
         2125.,    5.001E-9
         2128.,    4.946E-9
         2130.,    4.892E-9
         2133.,    4.837E-9
         2135.,    4.783E-9
         2138.,    4.728E-9
         2140.,    4.673E-9
         2142.,    4.687E-9
         2145.,    4.701E-9
         2147.,    4.715E-9
         2150.,    4.729E-9
         2153.,    4.743E-9
         2155.,    4.757E-9
         2157.,    4.771E-9
         2160.,    4.785E-9
         2162.,    4.768E-9
         2165.,    4.752E-9
         2168.,    4.735E-9
         2170.,    4.718E-9
         2173.,    4.702E-9
         2175.,    4.685E-9
         2177.,    4.668E-9
         2180.,    4.652E-9
         2182.,    4.653E-9
         2185.,    4.655E-9
         2187.,    4.656E-9
         2190.,    4.657E-9
         2193.,    4.658E-9
         2195.,    4.660E-9
         2198.,    4.661E-9
         2200.,    4.662E-9
         2202.,    4.641E-9
         2205.,    4.619E-9
         2208.,    4.597E-9
         2210.,    4.576E-9
         2213.,    4.554E-9
         2215.,    4.533E-9
         2218.,    4.511E-9
         2220.,    4.490E-9
         2222.,    4.474E-9
         2225.,    4.459E-9
         2227.,    4.444E-9
         2230.,    4.428E-9
         2233.,    4.413E-9
         2235.,    4.398E-9
         2237.,    4.383E-9
         2240.,    4.367E-9
         2242.,    4.360E-9
         2245.,    4.352E-9
         2248.,    4.345E-9
         2250.,    4.337E-9
         2253.,    4.329E-9
         2255.,    4.322E-9
         2257.,    4.314E-9
         2260.,    4.306E-9
         2262.,    4.317E-9
         2265.,    4.327E-9
         2267.,    4.337E-9
         2270.,    4.348E-9
         2273.,    4.358E-9
         2275.,    4.368E-9
         2277.,    4.379E-9
         2280.,    4.389E-9
         2282.,    4.384E-9
         2285.,    4.379E-9
         2288.,    4.374E-9
         2290.,    4.368E-9
         2293.,    4.363E-9
         2295.,    4.358E-9
         2298.,    4.353E-9
         2300.,    4.348E-9
         2302.,    4.321E-9
         2305.,    4.295E-9
         2307.,    4.268E-9
         2310.,    4.241E-9
         2313.,    4.214E-9
         2315.,    4.187E-9
         2317.,    4.161E-9
         2320.,    4.134E-9
         2322.,    4.111E-9
         2325.,    4.088E-9
         2327.,    4.065E-9
         2330.,    4.042E-9
         2333.,    4.019E-9
         2335.,    3.997E-9
         2337.,    3.974E-9
         2340.,    3.951E-9
         2342.,    3.933E-9
         2345.,    3.916E-9
         2347.,    3.898E-9
         2350.,    3.880E-9
         2353.,    3.863E-9
         2355.,    3.845E-9
         2357.,    3.827E-9
         2360.,    3.810E-9
         2362.,    3.793E-9
         2365.,    3.777E-9
         2368.,    3.760E-9
         2370.,    3.744E-9
         2373.,    3.727E-9
         2375.,    3.711E-9
         2377.,    3.694E-9
         2380.,    3.678E-9
         2383.,    3.669E-9
         2385.,    3.660E-9
         2387.,    3.651E-9
         2390.,    3.642E-9
         2393.,    3.633E-9
         2395.,    3.624E-9
         2397.,    3.615E-9
         2400.,    3.607E-9
         2403.,    3.625E-9
         2405.,    3.644E-9
         2407.,    3.663E-9
         2410.,    3.682E-9
         2413.,    3.701E-9
         2415.,    3.720E-9
         2417.,    3.739E-9
         2420.,    3.758E-9
         2423.,    3.773E-9
         2425.,    3.788E-9
         2427.,    3.804E-9
         2430.,    3.819E-9
         2433.,    3.834E-9
         2435.,    3.849E-9
         2437.,    3.865E-9
         2440.,    3.880E-9
         2443.,    3.894E-9
         2445.,    3.908E-9
         2448.,    3.922E-9
         2450.,    3.936E-9
         2452.,    3.950E-9
         2455.,    3.964E-9
         2457.,    3.979E-9
         2460.,    3.992E-9
         2463.,    3.972E-9
         2465.,    3.952E-9
         2467.,    3.932E-9
         2470.,    3.911E-9
         2473.,    3.891E-9
         2475.,    3.871E-9
         2477.,    3.850E-9
         2480.,    3.830E-9
         2483.,    3.846E-9
         2485.,    3.863E-9
         2487.,    3.880E-9
         2490.,    3.896E-9
         2493.,    3.913E-9
         2495.,    3.929E-9
         2497.,    3.946E-9
         2500.,    3.962E-9
         2502.,    3.933E-9
         2505.,    3.903E-9
         2507.,    3.874E-9
         2510.,    3.845E-9
         2513.,    3.815E-9
         2515.,    3.786E-9
         2518.,    3.757E-9
         2520.,    3.727E-9
         2522.,    3.698E-9
         2525.,    3.669E-9
         2527.,    3.640E-9
         2530.,    3.611E-9
         2532.,    3.581E-9
         2535.,    3.552E-9
         2538.,    3.523E-9
         2540.,    3.494E-9
         2542.,    3.537E-9
         2545.,    3.580E-9
         2548.,    3.624E-9
         2550.,    3.667E-9
         2552.,    3.710E-9
         2555.,    3.754E-9
         2558.,    3.797E-9
         2560.,    3.840E-9
         2562.,    3.854E-9
         2565.,    3.868E-9
         2567.,    3.882E-9
         2570.,    3.896E-9
         2573.,    3.910E-9
         2575.,    3.923E-9
         2577.,    3.937E-9
         2580.,    3.951E-9
         2582.,    3.921E-9
         2585.,    3.890E-9
         2587.,    3.860E-9
         2590.,    3.830E-9
         2593.,    3.799E-9
         2595.,    3.769E-9
         2598.,    3.738E-9
         2600.,    3.708E-9
         2602.,    3.702E-9
         2605.,    3.695E-9
         2607.,    3.689E-9
         2610.,    3.682E-9
         2612.,    3.676E-9
         2615.,    3.669E-9
         2618.,    3.663E-9
         2620.,    3.656E-9
         2622.,    3.691E-9
         2625.,    3.725E-9
         2627.,    3.760E-9
         2630.,    3.794E-9
         2633.,    3.829E-9
         2635.,    3.863E-9
         2638.,    3.897E-9
         2640.,    3.932E-9
         2642.,    3.932E-9
         2645.,    3.932E-9
         2647.,    3.932E-9
         2650.,    3.932E-9
         2652.,    3.932E-9
         2655.,    3.932E-9
         2657.,    3.932E-9
         2660.,    3.932E-9
         2662.,    3.932E-9
         2665.,    3.932E-9
         2667.,    3.932E-9
         2670.,    3.932E-9
         2673.,    3.932E-9
         2675.,    3.932E-9
         2677.,    3.932E-9
         2680.,    3.932E-9
         2682.,    3.923E-9
         2685.,    3.914E-9
         2687.,    3.905E-9
         2690.,    3.896E-9
         2692.,    3.887E-9
         2695.,    3.878E-9
         2698.,    3.869E-9
         2700.,    3.861E-9
         2702.,    3.861E-9
         2705.,    3.861E-9
         2707.,    3.861E-9
         2710.,    3.861E-9
         2713.,    3.861E-9
         2715.,    3.861E-9
         2718.,    3.861E-9
         2720.,    3.861E-9
         2722.,    3.837E-9
         2725.,    3.812E-9
         2727.,    3.788E-9
         2730.,    3.764E-9
         2732.,    3.740E-9
         2735.,    3.716E-9
         2737.,    3.692E-9
         2740.,    3.668E-9
         2742.,    3.665E-9
         2745.,    3.662E-9
         2747.,    3.660E-9
         2750.,    3.657E-9
         2753.,    3.655E-9
         2755.,    3.652E-9
         2758.,    3.650E-9
         2760.,    3.647E-9
         2762.,    3.629E-9
         2765.,    3.612E-9
         2767.,    3.594E-9
         2770.,    3.576E-9
         2772.,    3.558E-9
         2775.,    3.541E-9
         2778.,    3.523E-9
         2780.,    3.505E-9
         2782.,    3.490E-9
         2785.,    3.474E-9
         2787.,    3.459E-9
         2790.,    3.444E-9
         2793.,    3.429E-9
         2795.,    3.414E-9
         2798.,    3.398E-9
         2800.,    3.383E-9
         2802.,    3.415E-9
         2805.,    3.447E-9
         2807.,    3.478E-9
         2810.,    3.510E-9
         2812.,    3.542E-9
         2815.,    3.574E-9
         2817.,    3.605E-9
         2820.,    3.637E-9
         2823.,    3.655E-9
         2825.,    3.672E-9
         2827.,    3.690E-9
         2830.,    3.708E-9
         2833.,    3.725E-9
         2835.,    3.743E-9
         2838.,    3.761E-9
         2840.,    3.778E-9
         2842.,    3.759E-9
         2845.,    3.740E-9
         2847.,    3.721E-9
         2850.,    3.702E-9
         2852.,    3.683E-9
         2855.,    3.664E-9
         2858.,    3.645E-9
         2860.,    3.626E-9
         2862.,    3.618E-9
         2865.,    3.611E-9
         2867.,    3.603E-9
         2870.,    3.595E-9
         2873.,    3.588E-9
         2875.,    3.580E-9
         2878.,    3.573E-9
         2880.,    3.565E-9
         2883.,    3.574E-9
         2885.,    3.583E-9
         2887.,    3.592E-9
         2890.,    3.601E-9
         2892.,    3.610E-9
         2895.,    3.619E-9
         2898.,    3.628E-9
         2900.,    3.637E-9
         2903.,    3.650E-9
         2905.,    3.662E-9
         2907.,    3.675E-9
         2910.,    3.688E-9
         2913.,    3.700E-9
         2915.,    3.713E-9
         2918.,    3.726E-9
         2920.,    3.739E-9
         2923.,    3.723E-9
         2925.,    3.708E-9
